valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.233,2018,0.355,['SahBabii'],0.746,172954,0.358,1,0Z1CgKoZXoQYRiqyXhq9LV,0.00071,0,0.0813,-8.072,0,Squidrific,59,29/08/2018,0.134,74.023
0.744,2018,0.0404,['Shawn Mendes'],0.841,164147,0.623,0,5wxurz8J6YlyQRNnGN8zXS,0,0,0.126,-6.76,1,Nervous,66,25/05/2018,0.0776,121.983
0.223,2018,0.995,['Oneke'],0.413,162478,0.0433,0,4mnfRzyz2dafyBaXBLZle2,0.919,11,0.108,-26.51,1,More than Close,63,24/09/2018,0.0538,62.834
0.236,2018,0.601,['JP Saxe'],0.536,244355,0.322,0,7vvfMbZeNxCrYOqxqcw3fe,2.26E-05,7,0.113,-12.834,1,The Few Things,59,09/03/2018,0.0621,135.5
0.525,2018,0.728,['Vinny West'],0.953,191687,0.374,1,3ZIc9JjtVQadMkew71IhLf,0,4,0.27,-11.926,0,No Face No Case,58,21/07/2018,0.39,102.998
0.394,2018,0.295,['mike.'],0.738,178887,0.541,1,4z4OzUPgnHa4PYg9L6qqEs,2.25E-05,11,0.126,-4.985,0,Frio,58,12/11/2018,0.214,90.087
0.72,2018,0.323,['Paulo Londra'],0.767,258639,0.709,0,6FyRXC8tJUh863JCkyWqtk,0,1,0.0676,-4.47,1,Adan y Eva,73,05/11/2018,0.336,171.993
0.589,2018,0.0108,['Kanye West'],0.877,147905,0.435,0,3uYDO9dPLTVrgfwg7EYXSf,1.88E-06,0,0.115,-8.131,1,Lift Yourself,60,29/04/2018,0.136,98.008
0.634,2018,0.137,"['RL Grime', 'Jeremih', 'Tory Lanez', 'AWAY']",0.72,212571,0.633,1,49v7kRlVxnwrrJzCRxeRXl,0.00157,5,0.122,-5.212,0,Undo - AWAY Remix,58,07/12/2018,0.0633,140.027
0.244,2018,0.0388,['Young Dolph'],0.855,179747,0.653,1,7tpLBCGQi9oFrfVuaY9gjk,2.03E-05,10,0.1,-6.055,0,By Mistake,56,21/09/2018,0.118,144
0.532,2018,0.598,"['Masego', 'Tiffany Gouché']",0.818,188053,0.461,0,5tkR9JkBj3Ueeo8W4k8IZD,0.000135,6,0.108,-6.475,0,Queen Tings,63,07/09/2018,0.292,88.006
0.755,2018,0.697,['Saib'],0.739,277840,0.28,0,4fgIoBKHzO7YO5eATyYbMl,0.0133,0,0.362,-17.212,1,in your arms,61,07/03/2018,0.0929,142.912
0.48,2018,0.0419,['Julia Michaels'],0.405,201342,0.62,0,2cOE7d35PyfAh9M7DglPk0,1.38E-05,0,0.108,-6.806,0,In This Place,59,15/11/2018,0.142,195.881
0.332,2018,0.53,['Florence + The Machine'],0.729,214667,0.675,0,6Ju28M6P8Y8sLjBgWjyUUD,0,2,0.0985,-5.62,0,Hunger,65,29/06/2018,0.0415,116.016
0.866,2018,0.64,['Aminé'],0.639,259227,0.332,1,2qpX5WY7A7uLLLQfFpvRDK,0,5,0.0518,-11.482,1,DR. WHOEVER,59,15/08/2018,0.378,83.306
0.422,2018,0.0599,"['Tommee Profitt', 'Jung Youth']",0.683,210104,0.933,0,2qzl10bAolDzYE505AWfIV,2.63E-06,2,0.365,-4.666,1,Only One King,64,09/02/2018,0.131,143.972
0.481,2018,5.45E-05,['Palisades'],0.466,197835,0.864,0,7EEaV81pUNKvqsTrEHGoQH,0,3,0.234,-5.586,0,Erase The Pain,59,28/12/2018,0.0976,138.075
0.226,2018,0.000278,['Hillsong Worship'],0.269,329080,0.666,0,6nkJ6jerrO6S4V0kdc4KRp,0,6,0.609,-6.048,1,Who You Say I Am - Live,55,02/03/2018,0.0362,171.722
0.294,2018,0.26,['Lil Durk'],0.678,191091,0.691,1,0kBqgeRsRdvvFqMpiCYRNg,0,8,0.126,-6.441,0,Neighborhood Hero,58,09/11/2018,0.287,90.003
0.201,2018,0.159,['YoungBoy Never Broke Again'],0.615,204356,0.723,1,4LteP7qMBiV8Tol9Oug4Kc,0,5,0.191,-3.764,0,Drawing Symbols,56,14/09/2018,0.0883,112.722
0.685,2018,0.0747,['St. Paul & The Broken Bones'],0.712,283880,0.8,0,4lhhYqzREcts4uOOqWHjRJ,0.185,9,0.0938,-5.068,0,Apollo,58,07/09/2018,0.0377,107.047
0.646,2018,0.468,"[""j'san"", 'Pandrezz']",0.811,139130,0.429,0,0cZcOtDqLaavK7LowhTBsa,0.607,0,0.109,-11.503,1,sunny,63,26/04/2018,0.0789,138.027
0.89,2018,0.236,['La Fiera de Ojinaga'],0.756,204805,0.848,0,5pdfnefsLnfBFo7gxHvqBK,0,10,0.386,-3.832,1,Te Vas a Acordar de Mi,58,24/08/2018,0.0365,119.068
0.901,2018,0.0716,['Eric Church'],0.711,208733,0.796,0,1vHeu2j2MpfMqqvcXKLtic,0.0045,10,0.262,-5.87,1,Desperate Man,56,05/10/2018,0.0341,109.991
0.603,2018,0.23,['Disclosure'],0.679,225907,0.735,0,1ZqeykOaDmjkldzs7XGR4b,0.602,2,0.148,-6.218,0,Where Angels Fear To Tread,62,20/08/2018,0.136,107.998
0.424,2018,0.336,['Mat Kearney'],0.621,189987,0.61,0,0vy1K9FhCK8woHW7MKEcBG,0,5,0.157,-8.455,1,Kings & Queens,56,04/05/2018,0.0454,139.001
0.628,2018,0.0814,['Scotty Sire'],0.8,175135,0.743,0,5Aq0BYuiWi5GGSezli1Cor,0,6,0.108,-5.105,0,Take Me Away,59,12/10/2018,0.104,111.061
0.284,2018,0.921,['Elina'],0.65,173237,0.171,0,1z1mMZtZW0gvR9FSPc7JpJ,0,6,0.127,-9.005,1,Champion,68,30/11/2018,0.0519,119.522
0.185,2018,0.219,['NoMBe'],0.762,214333,0.459,0,78q95oBxFrzHHAWsXRogXa,0.0157,4,0.168,-8.202,0,Wait,64,23/03/2018,0.0672,98.006
0.177,2018,0.985,['Chevy'],0.859,109967,0.0434,0,4aTKyYeIzC0ask2ZJicjIJ,0,5,0.138,-16.614,1,UWU,61,22/12/2018,0.0886,116.889
0.374,2018,0.248,"['Alex Rose', 'Myke Towers']",0.75,239928,0.607,0,69NkJxpioPfy8rWe4l3EXr,1.86E-06,4,0.114,-5.454,0,Darte,65,27/03/2018,0.112,155.007
0.273,2018,0.901,['Calum Scott'],0.5,236907,0.295,0,5Tb6K5YFvUNXREaGbDLn1m,0,10,0.104,-7.894,1,No Matter What,67,30/11/2018,0.0307,135.076
0.287,2018,0.605,['NEEDTOBREATHE'],0.316,435240,0.482,0,0pohtuADv9aAqQ7KVDxa56,4.96E-05,6,0.142,-7.923,1,Stand by Me - Acoustic Live,57,16/11/2018,0.0476,78.353
0.589,2018,0.187,"['Rvssian', 'Farruko', 'J Balvin']",0.857,164765,0.772,0,28O1p0bQXH2F6Qn8jBZZR4,0.00181,10,0.0851,-4.736,0,Ponle,67,06/09/2018,0.194,94.028
0.677,2018,0.581,['Imagine Dragons'],0.672,217173,0.715,0,2nkoWsTZa8LKPNGdjI5uxj,2.08E-06,0,0.101,-6.18,1,West Coast,65,09/11/2018,0.0268,104.989
0.685,2018,0.163,['Walker Hayes'],0.738,172133,0.718,0,4VVvKg5swvHf34JI7uwL2L,0,1,0.207,-5.777,0,90's Country,57,30/08/2018,0.0414,125.047
0.786,2018,0.12,"['Grupo Firme', 'Banda Coloso']",0.554,202005,0.532,0,6ya4Hq3twTffkM15X389KY,0,2,0.29,-6.544,1,Juro por Dios - En Vivo,64,21/12/2018,0.0338,125.014
0.563,2018,0.0942,"['Eminem', 'Jessie Reyez']",0.65,150802,0.639,1,09FfQO3PqHO4HIJL511Ksi,0,8,0.135,-5.962,1,Nice Guy (with Jessie Reyez),62,31/08/2018,0.458,139.226
0.115,2018,0.459,['Céline Dion'],0.342,199507,0.425,0,7FihoA0WgTT21DkWR7wbYR,0,0,0.122,-9.064,0,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",65,03/05/2018,0.0425,110.62
0.329,2018,0.593,['Maxo Kream'],0.795,261410,0.582,1,7h8j5w0ywpI7AC2IQvdWqT,0,6,0.142,-6.442,1,Roaches,57,12/01/2018,0.336,82.016
0.743,2018,0.469,['Carin Leon'],0.639,193186,0.466,0,15vyZX2dCWO1alNLe8YjZs,0,11,0.192,-3.71,0,Soñador Eterno,64,20/12/2018,0.0344,142.17
0.679,2018,0.0138,['Francesca Battistelli'],0.598,237507,0.8,0,5SLDICTLPlgaebtGUZtr7J,0,5,0.0579,-5.687,0,This Could Change Everything,57,26/10/2018,0.0382,95.03
0.409,2018,0.0126,"['Diplo', 'Lil Xan']",0.469,177480,0.786,0,7thTA3hqO2MgOlzo0rPInX,3.76E-05,5,0.503,-5.396,0,Color Blind,65,22/03/2018,0.186,87.023
0.686,2018,0.0922,"['Whethan', 'Dua Lipa']",0.708,196707,0.552,1,3dD9yyYTQ73SZvyOygyKva,0,10,0.0541,-5.552,0,High (& Dua Lipa),67,09/02/2018,0.21,147.834
0.603,2018,0.869,['Michael Bublé'],0.693,182667,0.257,0,7JEUg9KqmpdIE5Nbb9ss66,0,6,0.11,-7.785,1,Love You Anymore,68,16/11/2018,0.0356,90.012
0.205,2018,0.477,"['NoCap', 'Quando Rondo']",0.434,203912,0.424,1,6p158dfAO8q8wUk8u06xZq,0,8,0.101,-12.56,1,Spaceship Vibes,56,18/09/2018,0.322,79.982
0.425,2018,0.018,['The Neighbourhood'],0.538,258227,0.742,0,6eMeqiSoQYtM8u3vvfth21,0.014,9,0.152,-6.365,0,Stuck with Me,63,02/11/2018,0.0521,165.951
0.435,2018,0.00582,['YBN Nahmir'],0.596,157505,0.699,1,1QRJb5VY3sIkCKcTuIKCrk,0,1,0.174,-8.709,1,Rubbin off the Paint,57,26/01/2018,0.348,108.031
0.799,2018,0.121,"['Louis The Child', 'Quinn XCII']",0.531,186046,0.675,0,5X3VpTYsESWoh80dMa60jd,0,0,0.327,-3.281,1,The City (with Quinn XCII),57,26/10/2018,0.33,177.953
0.519,2018,0.348,"['khai dreams', 'Atwood']",0.866,164017,0.67,1,4KOSQe97KsmMznSrJYkfGq,0,9,0.1,-6.139,0,Find My Way,58,17/05/2018,0.242,98.007
0.663,2018,0.235,"['Camila Cabello', 'Swae Lee']",0.701,223583,0.512,0,5vnpANH92iEajvGwE2oQ6r,5.07E-06,0,0.135,-6.869,0,Real Friends,64,16/08/2018,0.0969,91.947
0.674,2018,0.00422,"['Smokepurpp', 'Lil Pump']",0.792,202963,0.454,1,0ibOcbkp2XG46Do8jcy0bL,0,9,0.285,-6.753,1,Nephew (feat. Lil Pump),60,27/07/2018,0.458,161.993
0.602,2018,0.0533,['YoungBoy Never Broke Again'],0.781,157975,0.593,1,3mVetrcTFdjigng5ankZRf,0,1,0.381,-6.038,1,Love Is Poison,56,29/06/2018,0.281,158.019
0.37,2018,0.974,['Louie Zong'],0.637,115375,0.164,0,21AUdfi6fLFDp9JuNcHsfS,0.148,5,0.359,-16.608,1,"Hello, World",59,02/04/2018,0.0319,109.945
0.251,2018,0.293,"['DJ Luian', 'Mambo Kingz', 'De La Ghetto', 'Arcangel', 'Ozuna', 'Anuel AA']",0.739,336149,0.627,0,20pJKlNIU3J1CrvhBr1kQ8,0,9,0.477,-6.063,0,La Ocasión,67,16/03/2018,0.128,134.045
0.348,2018,0.427,['Chris Renzema'],0.518,393148,0.404,0,1MOaO6K6N4U55utUuudcwm,0,7,0.117,-7.844,1,I Don't Wanna Go,56,30/03/2018,0.0264,154.103
0.235,2018,0.644,['Lake Street Dive'],0.661,346400,0.16,0,0Vr6vFlxGoAMs6RPA5vJZY,0.00368,2,0.114,-10.6,1,Musta Been Something,57,04/05/2018,0.0315,111.646
0.217,2018,0.144,"['Blood Orange', 'A$AP Rocky', 'Project Pat']",0.622,263870,0.515,1,3jxExv27cf3OSt0BXtAR6Z,0.0165,8,0.194,-7.959,0,Chewing Gum,59,24/08/2018,0.145,168.265
0.434,2018,0.869,['Bahari'],0.728,164133,0.428,0,4FeWr4OsidcJClBjUEBHWI,0,3,0.1,-7.368,0,Savage,63,20/04/2018,0.0469,98.024
0.267,2018,0.182,['Quavo'],0.79,169620,0.629,1,33tNYw9oMtSkGe27NpgS64,7.06E-06,8,0.338,-4.055,1,WORKIN ME,58,10/08/2018,0.142,170.023
0.884,2018,0.283,['Getter Jaani'],0.659,155009,0.936,0,37s8uwIjw72XfMseKJXNOO,0.0207,2,0.192,-3.519,1,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],63,14/12/2018,0.0606,161.983
0.184,2019,0.434,['Swavay'],0.783,198577,0.341,1,3g3RCV5ImXwzHpKwM2iunc,9.85E-05,7,0.362,-12.353,1,2:00 AM,58,24/05/2019,0.0727,126.799
0.518,2019,0.233,['YoungBoy Never Broke Again'],0.453,193952,0.72,1,3hYBu3LRhapDItoL2R5aK2,0,0,0.156,-5.839,0,Rebel's Kick It,58,11/10/2019,0.255,80.788
0.254,2019,0.171,['Roddy Ricch'],0.577,142710,0.734,1,6kiIVIbmwEw6JvIZc7UG0E,0,8,0.12,-8.484,0,Perfect Time,61,06/12/2019,0.432,94.122
0.0471,2019,0.00618,['Lil Peep'],0.816,266187,0.723,1,54qmGkfYnt4bmpAW7354eS,0,2,0.263,-7.02,1,Keep My Coo,64,15/11/2019,0.0411,119.973
0.201,2019,0.101,['Ruel'],0.637,218827,0.478,0,0fNLObXT9pvc3VED0oAevd,0,11,0.103,-5.783,0,Free Time,64,13/09/2019,0.03,99.989
0.614,2019,0.469,['Kota the Friend'],0.768,190253,0.527,1,2HICdPKr1U60RWy1Zm5J07,0,10,0.162,-8.153,0,Alkaline,60,15/05/2019,0.229,154.003
0.469,2019,0.12,['Lil Tjay'],0.835,242453,0.681,1,3J4A8aojSB2mBTuzczisHA,0,5,0.358,-7.004,0,Goat,61,11/10/2019,0.239,137.018
0.867,2019,0.266,"['Yung Gravy', 'Lil Baby']",0.857,152187,0.503,1,38nyi6J4H44dXpf0PE3bWE,0,6,0.0852,-7.502,1,Alley Oop,59,31/05/2019,0.265,122.036
0.934,2019,0.0336,"['Sebastian Yatra', 'Daddy Yankee', 'Natti Natasha', 'Jonas Brothers']",0.756,200693,0.851,0,7BuSE9uTIw931wtZYzvZcQ,0,2,0.126,-3.33,1,Runaway,71,21/06/2019,0.0674,75.014
0.509,2019,0.173,['Dreamer Boy'],0.689,210281,0.545,1,13O36COxxWjcvc9r5Zsd1P,4.90E-05,7,0.347,-8.289,1,Puppy Dog,60,10/12/2019,0.0377,113.997
0.945,2019,0.656,['Duckwrth'],0.873,135013,0.479,0,3aUviSdBVbsdmH406j5GZC,8.13E-06,5,0.19,-6.683,1,Crush,62,30/08/2019,0.222,108.014
0.397,2019,0.335,['Polo G'],0.809,120907,0.723,1,26t0xoYPRxyHvIN62P85au,0,1,0.144,-6.145,1,Lost Files,60,07/06/2019,0.352,145.067
0.347,2019,0.391,['Noah Kahan'],0.671,208533,0.463,0,5ngcqrs4Xq915GUqNtNNr5,0,11,0.162,-8.534,1,Young Blood,63,14/06/2019,0.0439,85.002
0.786,2019,0.0134,"['Ombre2Choc Nation', 'Trippie Redd', 'Tadoe', 'Chief Keef']",0.888,233704,0.457,1,1TDTS4V77oc2hLQawa17zY,7.28E-06,9,0.0872,-12.339,1,I Kill People,60,19/12/2019,0.315,155.008
0.229,2019,0.309,"['Judah & the Lion', 'Kacey Musgraves']",0.567,253869,0.542,0,1zZIVe9x0JhdhpuQjLTjIM,0.000342,2,0.0734,-6.64,1,pictures feat. Kacey Musgraves,59,07/08/2019,0.0309,125.16
0.201,2019,0.0338,"['NGHTMRE', 'ZHU', 'Kidd Keem']",0.689,263899,0.924,1,21UoRIOIjkWdHU8xbxQ0Z7,0.000748,1,0.0943,-3.622,1,Man's First Inhibition,61,23/08/2019,0.0489,95.951
0.542,2019,0.0117,['The Head and the Heart'],0.669,195312,0.789,0,4R9KztunyNTH13KtAqePLp,4.72E-06,0,0.387,-5.134,1,Missed Connection,59,17/05/2019,0.052,87.57
0.108,2019,0.948,['Rosa Cania'],0.224,240917,0.0832,0,1SZWIusKczJ8vloqRTAgsz,0.921,2,0.0922,-21.754,1,Symbols,60,25/10/2019,0.0618,68.221
0.838,2019,0.458,['Los Dos Carnales'],0.777,177438,0.688,0,3GRAmRiwbmyTYhzzBtUTuU,0,8,0.0441,-4.95,1,El Ranchero - En Vivo,62,12/07/2019,0.242,104.06
0.508,2019,0.00463,"['Galantis', 'OneRepublic']",0.658,205793,0.804,0,1pfgsjmxVZhoZpeDx6POKv,0,0,0.178,-5.735,1,Bones (feat. OneRepublic),70,31/01/2019,0.0377,120.047
0.601,2019,0.464,['BENEE'],0.793,240947,0.588,0,4zIiarkbaDt2cm6sukb1Xt,0,9,0.105,-5.248,0,Soaked,67,28/06/2019,0.0353,93.004
0.248,2019,0.000358,['STARSET'],0.478,258507,0.667,0,23wrmyJ1S2sjeh2dFN5P9k,1.52E-05,1,0.121,-6.806,1,TRIALS,62,13/09/2019,0.0537,105.799
0.469,2019,0.276,"['for KING & COUNTRY', 'Dolly Parton']",0.656,213653,0.561,0,34n8xD9eHSdpwIGffhSLvW,0,11,0.143,-5.626,0,God Only Knows (with Dolly Parton),60,30/08/2019,0.0495,143.962
0.547,2019,0.0732,['AJR'],0.707,223948,0.462,0,7hBRNyuEkGR4qj5nTDGTry,0,1,0.199,-6.696,1,Birthday Party,57,26/04/2019,0.117,83.994
0.363,2019,0.00202,['Tory Lanez'],0.966,173926,0.563,1,0NJp8GyCOWnQh71xKSPfuV,0,8,0.105,-5.764,1,Freaky,63,15/03/2019,0.0618,104.991
0.581,2019,0.0643,"['Valerie Broussard', 'Galantis']",0.683,184564,0.785,0,23FHa9lYnG6Dr8OzombPkS,1.34E-05,7,0.177,-4.879,1,Roots,67,16/08/2019,0.037,122.997
0.369,2019,0.14,"['YG Rob', '7 FN']",0.897,161684,0.413,1,4IDvGmvRpD4ZNLznahVHp5,0,1,0.0708,-13.63,1,Way Up,63,12/03/2019,0.122,95.02
0.414,2019,0.000908,"['Granger Smith', 'Earl Dibbles Jr.']",0.605,182489,0.703,0,7dzFz1IeET9tLaZYF9b3NO,0.0105,5,0.0979,-6.185,0,Holler,58,29/03/2019,0.0429,120.071
0.202,2019,0.18,['Christian Leave'],0.659,165578,0.55,0,2Fw4gGClr8zVFZVwIRjyWK,0.00497,0,0.209,-7.641,1,Darling,61,14/06/2019,0.0505,128.932
0.463,2019,0.65,['Kehlani'],0.475,201143,0.404,1,6HUO25AttZZCoKAY0vUVtc,0,0,0.1,-8.899,1,You Know Wassup,60,22/11/2019,0.0946,104.513
0.669,2019,0.0168,['Tom MacDonald'],0.755,246187,0.774,1,3amKj48hT2lYv4uzoLtBov,0,4,0.0719,-4.903,0,I Hate Hip-Hop,59,13/12/2019,0.299,80.003
0.488,2019,4.09E-05,['Kip Moore'],0.608,229933,0.871,0,5xkTOC5NHPfUmrBCIrSTJX,2.22E-06,2,0.111,-5.397,1,She's Mine,58,09/08/2019,0.0348,123.005
0.438,2019,0.00184,"['Kane Brown', 'Becky G']",0.559,188920,0.754,0,5KfKPfX5cZvOuHoy9io65A,0.000462,6,0.0366,-5.344,0,Lost in the Middle of Nowhere (feat. Becky G),59,01/11/2019,0.0481,85.993
